IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160272131,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,4/1/16,21:00,INGLESIDE,NONE,NAPLES ST / ITALY AV,-122.4347315,37.71619127,"(37.7161912705012, -122.434731478816)",1.60E+13
160272012,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,4/1/16,19:30,MISSION,NONE,26TH ST / SOUTH VAN NESS AV,-122.4159543,37.74917296,"(37.7491729638325, -122.415954301518)",1.60E+13
160271951,NON-CRIMINAL,LOST PROPERTY,Friday,4/1/16,23:00,PARK,NONE,2600 Block of GEARY BL,-122.4476172,37.78258419,"(37.7825841925678, -122.447617194265)",1.60E+13
160271791,NON-CRIMINAL,FOUND PROPERTY,Friday,4/1/16,18:00,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835,"(37.7985083480435, -122.409791662293)",1.60E+13
160271779,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,4/1/16,21:12,SOUTHERN,NONE,200 Block of 2ND ST,-122.3979117,37.78658162,"(37.7865816188651, -122.397911707968)",1.60E+13
160271729,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,4/1/16,23:00,RICHMOND,NONE,2100 Block of CLEMENT ST,-122.4822113,37.78218442,"(37.7821844214735, -122.482211289161)",1.60E+13
160271575,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,4/1/16,16:18,INGLESIDE,NONE,400 Block of CORTLAND AV,-122.41744,37.73909537,"(37.7390953736683, -122.417439996239)",1.60E+13
160271462,VEHICLE THEFT,STOLEN TRUCK,Friday,4/1/16,22:00,RICHMOND,NONE,SACRAMENTO ST / PIERCE ST,-122.4373213,37.7894205,"(37.7894205040725, -122.437321283438)",1.60E+13
160271412,VEHICLE THEFT,STOLEN TRUCK,Friday,4/1/16,22:00,INGLESIDE,NONE,ANKENY ST / ALDER ST,-122.404793,37.71930802,"(37.7193080216287, -122.404792954723)",1.60E+13
160271393,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,4/1/16,20:00,CENTRAL,NONE,PINE ST / LEAVENWORTH ST,-122.4155605,37.790254,"(37.7902540013683, -122.415560469006)",1.60E+13
160271296,VEHICLE THEFT,STOLEN TRUCK,Friday,4/1/16,20:30,BAYVIEW,NONE,GOULD ST / PAUL AV,-122.3976705,37.72287587,"(37.7228758657254, -122.397670504184)",1.60E+13
160271280,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,4/1/16,23:00,INGLESIDE,NONE,700 Block of CORTLAND AV,-122.414874,37.73884764,"(37.7388476372472, -122.414874006195)",1.60E+13
160271202,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,4/1/16,18:00,NORTHERN,NONE,BUCHANAN ST / WALLER ST,-122.4269695,37.77159233,"(37.7715923311915, -122.426969541835)",1.60E+13
160271199,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,4/1/16,20:30,INGLESIDE,NONE,BOSWORTH ST / DIAMOND ST,-122.4341458,37.73355061,"(37.7335506131208, -122.434145789073)",1.60E+13
160271183,NON-CRIMINAL,LOST PROPERTY,Friday,4/1/16,18:30,RICHMOND,NONE,GEARY BL / COLLINS ST,-122.4500923,37.78211466,"(37.7821146580299, -122.450092253152)",1.60E+13
160271177,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,4/1/16,17:30,TARAVAL,NONE,1300 Block of 8TH AV,-122.4651095,37.76313797,"(37.7631379674712, -122.465109543504)",1.60E+13
160271155,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,4/1/16,14:00,BAYVIEW,NONE,1600 Block of JERROLD AV,-122.3903482,37.73926354,"(37.739263538003, -122.390348228773)",1.60E+13
160271127,ASSAULT,THREATS AGAINST LIFE,Friday,4/1/16,15:00,TENDERLOIN,NONE,100 Block of MASON ST,-122.4094735,37.78481637,"(37.784816365102, -122.40947349732)",1.60E+13
160271127,ASSAULT,BATTERY,Friday,4/1/16,15:00,TENDERLOIN,NONE,100 Block of MASON ST,-122.4094735,37.78481637,"(37.784816365102, -122.40947349732)",1.60E+13
160270997,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,4/1/16,19:00,CENTRAL,NONE,SANSOME ST / UNION ST,-122.4027926,37.8012423,"(37.8012422995059, -122.402792626123)",1.60E+13
160270981,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,4/1/16,22:00,CENTRAL,NONE,SANSOME ST / UNION ST,-122.4027926,37.8012423,"(37.8012422995059, -122.402792626123)",1.60E+13
160270806,BURGLARY,"BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY",Friday,4/1/16,17:30,CENTRAL,NONE,300 Block of GEARY ST,-122.4090552,37.78719796,"(37.7871979591062, -122.409055191364)",1.60E+13
160270624,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,4/1/16,21:48,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.4119876,37.78502266,"(37.7850226622786, -122.411987643595)",1.60E+13
160270602,MISSING PERSON,FOUND PERSON,Friday,4/1/16,12:00,INGLESIDE,NONE,0 Block of ANDERSON ST,-122.4149748,37.74187686,"(37.7418768608865, -122.414974821368)",1.60E+13
160270602,MISSING PERSON,MISSING ADULT,Friday,4/1/16,12:00,INGLESIDE,NONE,0 Block of ANDERSON ST,-122.4149748,37.74187686,"(37.7418768608865, -122.414974821368)",1.60E+13
160270533,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,4/1/16,22:00,TENDERLOIN,NONE,500 Block of HYDE ST,-122.4164598,37.78601706,"(37.7860170554787, -122.416459785313)",1.60E+13
160270492,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,4/1/16,7:30,PARK,NONE,600 Block of FREDERICK ST,-122.4562022,37.76590586,"(37.765905864994, -122.456202166027)",1.60E+13
160270470,OTHER OFFENSES,PROBATION VIOLATION,Friday,4/1/16,23:30,SOUTHERN,"ARREST, BOOKED",800 Block of HARRISON ST,-122.4007999,37.77993387,"(37.7799338672319, -122.400799947914)",1.60E+13
160270470,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,4/1/16,23:30,SOUTHERN,"ARREST, BOOKED",800 Block of HARRISON ST,-122.4007999,37.77993387,"(37.7799338672319, -122.400799947914)",1.60E+13
160270470,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Friday,4/1/16,23:30,SOUTHERN,"ARREST, BOOKED",800 Block of HARRISON ST,-122.4007999,37.77993387,"(37.7799338672319, -122.400799947914)",1.60E+13
160270442,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,23:10,SOUTHERN,NONE,0 Block of TOWNSEND ST,-122.3891153,37.78160831,"(37.7816083147526, -122.389115286105)",1.60E+13
160270408,MISSING PERSON,MISSING JUVENILE,Friday,4/1/16,9:00,TARAVAL,NONE,2600 Block of 28TH AV,-122.4851006,37.73828383,"(37.7382838346971, -122.485100621512)",1.60E+13
160270395,NON-CRIMINAL,LOST PROPERTY,Friday,4/1/16,22:00,CENTRAL,NONE,BAY ST / VANNESS AV,-122.4251106,37.80414615,"(37.80414615262, -122.425110613231)",1.60E+13
160270373,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,4/1/16,23:40,PARK,NONE,600 Block of MASONIC AV,-122.4464438,37.77531876,"(37.7753187615182, -122.446443788369)",1.60E+13
160270351,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,4/1/16,23:56,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / LOOMIS ST,-122.4043088,37.74252189,"(37.7425218927281, -122.404308773077)",1.60E+13
160270339,WARRANTS,WARRANT ARREST,Friday,4/1/16,23:41,MISSION,"ARREST, BOOKED",500 Block of SOUTH VAN NESS AV,-122.417339,37.76436607,"(37.7643660722829, -122.417339031772)",1.60E+13
160270339,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,4/1/16,23:41,MISSION,"ARREST, BOOKED",500 Block of SOUTH VAN NESS AV,-122.417339,37.76436607,"(37.7643660722829, -122.417339031772)",1.60E+13
160270323,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,4/1/16,21:15,INGLESIDE,NONE,900 Block of ELLSWORTH ST,-122.4164461,37.73291625,"(37.7329162539537, -122.416446124049)",1.60E+13
160270317,MISSING PERSON,FOUND PERSON,Friday,4/1/16,23:23,INGLESIDE,NONE,100 Block of PERSIA AV,-122.4347643,37.72261614,"(37.7226161363136, -122.434764286692)",1.60E+13
160270317,MISSING PERSON,MISSING JUVENILE,Friday,4/1/16,23:23,INGLESIDE,NONE,100 Block of PERSIA AV,-122.4347643,37.72261614,"(37.7226161363136, -122.434764286692)",1.60E+13
160270301,ASSAULT,BATTERY,Friday,4/1/16,23:15,SOUTHERN,"ARREST, BOOKED",200 Block of THE EMBARCADEROSOUTH ST,-122.3963744,37.79805325,"(37.7980532528058, -122.396374439116)",1.60E+13
160270298,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,4/1/16,22:20,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / BUSH ST,-122.4153737,37.78932034,"(37.7893203404507, -122.415373701241)",1.60E+13
160270282,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,4/1/16,22:13,PARK,NONE,200 Block of DIVISADERO ST,-122.4370658,37.77078789,"(37.7707878941748, -122.437065833696)",1.60E+13
160270276,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,22:05,NORTHERN,NONE,0 Block of MARINA BL,-122.4329516,37.80505202,"(37.8050520228881, -122.432951589917)",1.60E+13
160270254,ASSAULT,BATTERY,Friday,4/1/16,22:35,MISSION,"ARREST, BOOKED",1700 Block of MISSION ST,-122.4202224,37.76955403,"(37.769554034555, -122.420222385251)",1.60E+13
160270248,ASSAULT,BATTERY,Friday,4/1/16,22:25,SOUTHERN,NONE,900 Block of MARKET ST,-122.4097084,37.78282765,"(37.7828276498838, -122.409708423721)",1.60E+13
160270232,ASSAULT,BATTERY,Friday,4/1/16,22:10,MISSION,NONE,2800 Block of CESAR CHAVEZ ST,-122.4072899,37.74846911,"(37.7484691107969, -122.407289862947)",1.60E+13
160270226,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,4/1/16,22:00,MISSION,NONE,CLARION AL / MISSION ST,-122.4194782,37.76305077,"(37.763050767731, -122.419478247917)",1.60E+13
160270226,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,4/1/16,22:00,MISSION,NONE,CLARION AL / MISSION ST,-122.4194782,37.76305077,"(37.763050767731, -122.419478247917)",1.60E+13
160270210,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,4/1/16,22:34,INGLESIDE,"ARREST, BOOKED",MISSION ST / GENEVA AV,-122.4410181,37.71645868,"(37.7164586830811, -122.441018108888)",1.60E+13
160270204,NON-CRIMINAL,AIDED CASE,Friday,4/1/16,22:15,CENTRAL,NONE,300 Block of DRUMM ST,-122.3969808,37.79681245,"(37.7968124488109, -122.396980823059)",1.60E+13
160270204,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Friday,4/1/16,22:15,CENTRAL,NONE,300 Block of DRUMM ST,-122.3969808,37.79681245,"(37.7968124488109, -122.396980823059)",1.60E+13
160270191,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,4/1/16,22:00,INGLESIDE,NONE,CHENERY ST / LIPPARD AV,-122.4355514,37.73479662,"(37.7347966189482, -122.435551369569)",1.60E+13
160270185,NON-CRIMINAL,LOST PROPERTY,Friday,4/1/16,15:00,CENTRAL,NONE,JONES ST / BEACH ST,-122.4172651,37.80707305,"(37.807073051215, -122.417265053145)",1.60E+13
160270179,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,4/1/16,11:30,CENTRAL,NONE,300 Block of COLUMBUS AV,-122.4068429,37.79805872,"(37.7980587205991, -122.406842913454)",1.60E+13
160270157,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,19:30,RICHMOND,NONE,400 Block of 18TH AV,-122.4772376,37.77945072,"(37.7794507243979, -122.477237626959)",1.60E+13
160270141,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,4/1/16,21:29,TENDERLOIN,NONE,700 Block of OFARRELL ST,-122.4170854,37.78521536,"(37.7852153590471, -122.417085357424)",1.60E+13
160270135,ASSAULT,BATTERY WITH SERIOUS INJURIES,Friday,4/1/16,21:30,MISSION,"ARREST, BOOKED",2500 Block of MISSION ST,-122.4187538,37.75622501,"(37.7562250119744, -122.418753848152)",1.60E+13
160270135,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,4/1/16,21:30,MISSION,"ARREST, BOOKED",2500 Block of MISSION ST,-122.4187538,37.75622501,"(37.7562250119744, -122.418753848152)",1.60E+13
160270135,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,4/1/16,21:30,MISSION,"ARREST, BOOKED",2500 Block of MISSION ST,-122.4187538,37.75622501,"(37.7562250119744, -122.418753848152)",1.60E+13
160270129,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,4/1/16,0:01,INGLESIDE,NONE,100 Block of BRENTWOOD AV,-122.4570131,37.73410206,"(37.7341020599799, -122.45701308799)",1.60E+13
160270113,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Friday,4/1/16,20:00,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.4072441,37.78656476,"(37.7865647607685, -122.407244087032)",1.60E+13
160270107,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Friday,4/1/16,21:40,CENTRAL,NONE,900 Block of UNION ST,-122.4146881,37.79980832,"(37.7998083212728, -122.414688088841)",1.60E+13
160270094,NON-CRIMINAL,FOUND PROPERTY,Friday,4/1/16,20:00,INGLESIDE,NONE,EXCELSIOR AV / MISSION ST,-122.4336234,37.72623583,"(37.7262358304722, -122.433623421746)",1.60E+13
160270088,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,4/1/16,14:00,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502,"(37.8084350175869, -122.410774214375)",1.60E+13
160270072,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,4/1/16,19:00,TARAVAL,NONE,200 Block of BRENTWOOD AV,-122.4595924,37.7330028,"(37.7330027951924, -122.45959241824)",1.60E+13
160270050,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,4/1/16,21:14,NORTHERN,"ARREST, BOOKED",1700 Block of WASHINGTON ST,-122.4220554,37.7930977,"(37.7930977033028, -122.42205542682)",1.60E+13
160270044,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,4/1/16,10:30,TARAVAL,UNFOUNDED,OCEAN AV / SANLEANDRO WY,-122.4701106,37.73030664,"(37.7303066365695, -122.47011059238)",1.60E+13
160270038,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,4/1/16,21:05,TENDERLOIN,NONE,LEAVENWORTH ST / EDDY ST,-122.414243,37.78372403,"(37.7837240254478, -122.414242955907)",1.60E+13
160270016,KIDNAPPING,"ATTEMPTED KIDNAPPING, JUVENILE VICTIM",Friday,4/1/16,20:20,TARAVAL,"ARREST, BOOKED",500 Block of HOLLOWAY AV,-122.4587034,37.72178394,"(37.7217839385443, -122.458703350333)",1.60E+13
160270016,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,4/1/16,20:20,TARAVAL,"ARREST, BOOKED",500 Block of HOLLOWAY AV,-122.4587034,37.72178394,"(37.7217839385443, -122.458703350333)",1.60E+13
160270000,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,4/1/16,20:51,TARAVAL,"ARREST, BOOKED",19TH AV / WINSTON DR,-122.4748992,37.72699053,"(37.7269905309861, -122.474899151688)",1.60E+13
160269990,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,4/1/16,19:00,SOUTHERN,"ARREST, BOOKED",1200 Block of MISSION ST,-122.4144578,37.77650804,"(37.7765080370233, -122.414457764634)",1.60E+13
160269984,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,4/1/16,20:10,INGLESIDE,NONE,200 Block of FLOOD AV,-122.4454517,37.72983971,"(37.7298397121608, -122.445451730369)",1.60E+13
160269978,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,4/1/16,19:35,CENTRAL,NONE,JONES ST / LOMBARD ST,-122.4163276,37.80241032,"(37.8024103177266, -122.416327623844)",1.60E+13
160269962,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,4/1/16,20:21,MISSION,NONE,18TH ST / SHOTWELL ST,-122.4160784,37.76203479,"(37.7620347866519, -122.416078423909)",1.60E+13
160269956,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,14:30,NORTHERN,NONE,600 Block of OCTAVIA ST,-122.4248841,37.77832067,"(37.7783206675042, -122.424884145214)",1.60E+13
160269940,MISSING PERSON,FOUND PERSON,Friday,4/1/16,15:45,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60E+13
160269934,ROBBERY,"ROBBERY, BODILY FORCE",Friday,4/1/16,20:10,CENTRAL,NONE,BEACH ST / STOCKTON ST,-122.4106907,37.80789119,"(37.8078911906226, -122.410690675854)",1.60E+13
160269928,SECONDARY CODES,GANG ACTIVITY,Friday,4/1/16,19:20,BAYVIEW,NONE,PAUL AV / BAY SHORE BL,-122.4007846,37.72361678,"(37.723616775737, -122.400784574257)",1.60E+13
160269928,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Friday,4/1/16,19:20,BAYVIEW,NONE,PAUL AV / BAY SHORE BL,-122.4007846,37.72361678,"(37.723616775737, -122.400784574257)",1.60E+13
160269906,OTHER OFFENSES,RESISTING ARREST,Friday,4/1/16,20:14,INGLESIDE,"ARREST, BOOKED",100 Block of GLADSTONE DR,-122.4219975,37.7292303,"(37.7292302986139, -122.421997473664)",1.60E+13
160269906,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Friday,4/1/16,20:14,INGLESIDE,"ARREST, BOOKED",100 Block of GLADSTONE DR,-122.4219975,37.7292303,"(37.7292302986139, -122.421997473664)",1.60E+13
160269906,ASSAULT,BATTERY WITH SERIOUS INJURIES,Friday,4/1/16,20:14,INGLESIDE,"ARREST, BOOKED",100 Block of GLADSTONE DR,-122.4219975,37.7292303,"(37.7292302986139, -122.421997473664)",1.60E+13
160269906,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,4/1/16,20:14,INGLESIDE,"ARREST, BOOKED",100 Block of GLADSTONE DR,-122.4219975,37.7292303,"(37.7292302986139, -122.421997473664)",1.60E+13
160269893,NON-CRIMINAL,FOUND PROPERTY,Friday,4/1/16,19:30,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366,"(37.7627436601147, -122.421747650463)",1.60E+13
160269887,ASSAULT,BATTERY,Friday,4/1/16,19:24,CENTRAL,"ARREST, BOOKED",JEFFERSON ST / HYDE ST,-122.4207475,37.80758774,"(37.8075877427735, -122.420747467177)",1.60E+13
160269871,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,4/1/16,20:00,TARAVAL,NONE,19TH AV / JUDAH ST,-122.4770121,37.76169871,"(37.7616987104058, -122.477012148678)",1.60E+13
160269865,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Friday,4/1/16,19:32,INGLESIDE,NONE,3400 Block of MISSION ST,-122.4225492,37.74135774,"(37.7413577412442, -122.422549181672)",1.60E+13
160269865,ASSAULT,BATTERY,Friday,4/1/16,19:32,INGLESIDE,NONE,3400 Block of MISSION ST,-122.4225492,37.74135774,"(37.7413577412442, -122.422549181672)",1.60E+13
160269859,ROBBERY,"ROBBERY, BODILY FORCE",Friday,4/1/16,17:20,SOUTHERN,NONE,800 Block of MARKET ST,-122.406521,37.78506294,"(37.7850629421661, -122.406520987144)",1.60E+13
160269843,WARRANTS,WARRANT ARREST,Friday,4/1/16,19:37,NORTHERN,"ARREST, BOOKED",CEDAR ST / POLK ST,-122.4198349,37.78635804,"(37.7863580362743, -122.419834938618)",1.60E+13
160269843,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,4/1/16,19:37,NORTHERN,"ARREST, BOOKED",CEDAR ST / POLK ST,-122.4198349,37.78635804,"(37.7863580362743, -122.419834938618)",1.60E+13
160269843,OTHER OFFENSES,FALSE PERSONATION,Friday,4/1/16,19:37,NORTHERN,"ARREST, BOOKED",CEDAR ST / POLK ST,-122.4198349,37.78635804,"(37.7863580362743, -122.419834938618)",1.60E+13
160269837,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,4/1/16,19:27,INGLESIDE,"ARREST, BOOKED",300 Block of PERALTA AV,-122.4090116,37.74532445,"(37.7453244548785, -122.409011600681)",1.60E+13
160269837,OTHER OFFENSES,RESISTING ARREST,Friday,4/1/16,19:27,INGLESIDE,"ARREST, BOOKED",300 Block of PERALTA AV,-122.4090116,37.74532445,"(37.7453244548785, -122.409011600681)",1.60E+13
160269821,OTHER OFFENSES,RESISTING ARREST,Friday,4/1/16,19:41,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.4119795,37.78090397,"(37.7809039696758, -122.411979487494)",1.60E+13
160269821,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,4/1/16,19:41,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.4119795,37.78090397,"(37.7809039696758, -122.411979487494)",1.60E+13
160269821,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,4/1/16,19:41,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.4119795,37.78090397,"(37.7809039696758, -122.411979487494)",1.60E+13
160269821,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Friday,4/1/16,19:41,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.4119795,37.78090397,"(37.7809039696758, -122.411979487494)",1.60E+13
160269821,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Friday,4/1/16,19:41,SOUTHERN,"ARREST, BOOKED",JONES ST / MARKET ST,-122.4119795,37.78090397,"(37.7809039696758, -122.411979487494)",1.60E+13
160269809,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,4/1/16,19:43,CENTRAL,NONE,COLUMBUS AV / NORTHPOINT ST,-122.4183827,37.80597809,"(37.8059780915542, -122.418382738348)",1.60E+13
166090509,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,4/1/16,1:30,CENTRAL,NONE,0 Block of PLEASANT ST,-122.4135655,37.79283194,"(37.7928319427473, -122.413565500371)",1.66E+13
166089568,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,20:00,SOUTHERN,NONE,11TH ST / KISSLING ST,-122.4150026,37.77264988,"(37.772649875548, -122.415002640244)",1.66E+13
166086520,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,14:00,BAYVIEW,NONE,800 Block of JAMESTOWN AV,-122.3904178,37.71650618,"(37.7165061780871, -122.390417767431)",1.66E+13
166086229,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,4/1/16,18:00,PARK,NONE,500 Block of TWINPEAKS BL,-122.4467572,37.75318452,"(37.7531845175462, -122.446757209575)",1.66E+13
166085798,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,4/1/16,14:00,SOUTHERN,NONE,1300 Block of MARKET ST,-122.4168189,37.7769362,"(37.7769362014881, -122.416818891994)",1.66E+13
166085754,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,4/1/16,20:00,SOUTHERN,NONE,700 Block of MARKET ST,-122.4039191,37.7871161,"(37.7871160984672, -122.403919148357)",1.66E+13
166085679,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,4/1/16,18:00,SOUTHERN,NONE,MARKET ST / 10TH ST,-122.4175047,37.77654004,"(37.7765400380328, -122.417504703145)",1.66E+13
166084574,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,4/1/16,10:51,SOUTHERN,NONE,200 Block of 2ND ST,-122.3980062,37.78650121,"(37.7865012117772, -122.398006162099)",1.66E+13
166084104,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,4/1/16,15:15,SOUTHERN,NONE,200 Block of 7TH ST,-122.4086487,37.77731103,"(37.7773110274033, -122.40864873517)",1.66E+13
166080403,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,4/1/16,23:45,CENTRAL,NONE,200 Block of KEARNY ST,-122.4039157,37.79053899,"(37.790538993725, -122.403915681571)",1.66E+13
166079973,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,23:00,INGLESIDE,NONE,0 Block of MOUNT VERNON AV,-122.4442793,37.71577779,"(37.7157777924445, -122.444279310961)",1.66E+13
166079967,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,14:30,INGLESIDE,NONE,100 Block of ARBOR ST,-122.4369116,37.73717506,"(37.7371750610844, -122.436911561458)",1.66E+13
166079672,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,15:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.66E+13
166079650,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/1/16,20:15,CENTRAL,NONE,NORTHPOINT ST / TAYLOR ST,-122.4154355,37.80634189,"(37.8063418891813, -122.415435473094)",1.66E+13
160269796,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,4/1/16,14:45,INGLESIDE,NONE,GENEVA AV / MISSION ST,-122.4410181,37.71645868,"(37.7164586830811, -122.441018108888)",1.60E+13
160269774,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,4/1/16,18:45,BAYVIEW,NONE,IOWA ST / 22ND ST,-122.3921354,37.75771064,"(37.757710639435, -122.392135366031)",1.60E+13
160269768,WARRANTS,ENROUTE TO U.S. MARSHALL,Friday,4/1/16,19:24,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4196583,37.76422056,"(37.7642205603745, -122.41965834371)",1.60E+13
160269752,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,4/1/16,19:14,INGLESIDE,"ARREST, BOOKED",5200 Block of DIAMONDHEIGHTS BL,-122.4390659,37.74427748,"(37.7442774766877, -122.439065944959)",1.60E+13
160269752,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,4/1/16,19:14,INGLESIDE,"ARREST, BOOKED",5200 Block of DIAMONDHEIGHTS BL,-122.4390659,37.74427748,"(37.7442774766877, -122.439065944959)",1.60E+13
160269752,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Friday,4/1/16,19:14,INGLESIDE,"ARREST, BOOKED",5200 Block of DIAMONDHEIGHTS BL,-122.4390659,37.74427748,"(37.7442774766877, -122.439065944959)",1.60E+13
